Ref_Date,GEO,ELECPRO,ELECGEN,Vector,Coordinate,Value
2014/06,Ontario,Total all classes of electricity producer,Solar,v54259610,7.1.9,31812.0
2014/07,Ontario,Total all classes of electricity producer,Solar,v54259610,7.1.9,29994.0
2014/08,Ontario,Total all classes of electricity producer,Solar,v54259610,7.1.9,30049.0
2014/09,Ontario,Total all classes of electricity producer,Solar,v54259610,7.1.9,25597.0
2014/10,Ontario,Total all classes of electricity producer,Solar,v54259610,7.1.9,19461.0
2014/11,Ontario,Total all classes of electricity producer,Solar,v54259610,7.1.9,11331.0
2014/12,Ontario,Total all classes of electricity producer,Solar,v54259610,7.1.9,7077.0
2015/01,Ontario,Total all classes of electricity producer,Solar,v54259610,7.1.9,11257.0
2015/02,Ontario,Total all classes of electricity producer,Solar,v54259610,7.1.9,14463.0
2015/03,Ontario,Total all classes of electricity producer,Solar,v54259610,7.1.9,12140.0
2015/04,Ontario,Total all classes of electricity producer,Solar,v54259610,7.1.9,25538.0
2015/05,Ontario,Total all classes of electricity producer,Solar,v54259610,7.1.9,29134.0
2015/06,Ontario,Total all classes of electricity producer,Solar,v54259610,7.1.9,28737.0
2015/07,Ontario,Total all classes of electricity producer,Solar,v54259610,7.1.9,31620.0
2015/08,Ontario,Total all classes of electricity producer,Solar,v54259610,7.1.9,31496.0
2015/09,Ontario,Total all classes of electricity producer,Solar,v54259610,7.1.9,27584.0
2015/10,Ontario,Total all classes of electricity producer,Solar,v54259610,7.1.9,21070.0
2015/11,Ontario,Total all classes of electricity producer,Solar,v54259610,7.1.9,13747.0
2008/01,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2008/02,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2008/03,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2008/04,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2008/05,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2008/06,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2008/07,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2008/08,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2008/09,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2008/10,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2008/11,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2008/12,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2009/01,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2009/02,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2009/03,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2009/04,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2009/05,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2009/06,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2009/07,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2009/08,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2009/09,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2009/10,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2009/11,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2009/12,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2010/01,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2010/02,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2010/03,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2010/04,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2010/05,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2010/06,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2010/07,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2010/08,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2010/09,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2010/10,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2010/11,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2010/12,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2011/01,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2011/02,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2011/03,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2011/04,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2011/05,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2011/06,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2011/07,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2011/08,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2011/09,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2011/10,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2011/11,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2011/12,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2012/01,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2012/02,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2012/03,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2012/04,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2012/05,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2012/06,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2012/07,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2012/08,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2012/09,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2012/10,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2012/11,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2012/12,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2013/01,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2013/02,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2013/03,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,340.0
2013/04,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,402.0
2013/05,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2013/06,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2013/07,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,..
2013/08,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,1600.0
2013/09,Ontario,Total all classes of electricity producer,Other types of electricity generation,v67408299,7.1.10,1230.0
